data,hora_ref,nomeEstacao,VP,AM_real,AM_calc,Nivel_Risco_Valor,Classificacao_Risco
2026-05-11,08:00:00,Campina do Barreto,0.0,1.33,1.33,0.0,Baixo
2026-05-11,08:00:00,Dois Irmãos,0.0,1.33,1.33,0.0,Baixo
2026-05-11,08:00:00,Imbiribeira,0.0,1.33,1.33,0.0,Baixo
2026-05-11,08:00:00,Torreão,0.0,1.33,1.33,0.0,Baixo
2026-05-11,07:00:00,Campina do Barreto,0.0,1.15,1.15,0.0,Baixo
2026-05-11,07:00:00,Dois Irmãos,0.0,1.15,1.15,0.0,Baixo
2026-05-11,07:00:00,Imbiribeira,0.0,1.15,1.15,0.0,Baixo
2026-05-11,07:00:00,Torreão,0.0,1.15,1.15,0.0,Baixo
2026-05-11,06:00:00,Campina do Barreto,0.0,0.98,1.0,0.0,Baixo
2026-05-11,06:00:00,Dois Irmãos,0.0,0.98,1.0,0.0,Baixo
2026-05-11,06:00:00,Imbiribeira,0.0,0.98,1.0,0.0,Baixo
2026-05-11,06:00:00,Torreão,0.0,0.98,1.0,0.0,Baixo
2026-05-11,05:00:00,Campina do Barreto,,0.87,1.0,0.0,Baixo
2026-05-11,05:00:00,Dois Irmãos,0.0,0.87,1.0,0.0,Baixo
2026-05-11,05:00:00,Imbiribeira,0.0,0.87,1.0,0.0,Baixo
2026-05-11,05:00:00,Torreão,0.0,0.87,1.0,0.0,Baixo
2026-05-11,04:00:00,Campina do Barreto,0.0,1.02,1.02,0.0,Baixo
2026-05-11,04:00:00,Dois Irmãos,0.0,1.02,1.02,0.0,Baixo
2026-05-11,04:00:00,Imbiribeira,0.0,1.02,1.02,0.0,Baixo
2026-05-11,04:00:00,Torreão,0.0,1.02,1.02,0.0,Baixo
2026-05-11,03:00:00,Campina do Barreto,0.0,1.17,1.17,0.0,Baixo
2026-05-11,03:00:00,Dois Irmãos,0.0,1.17,1.17,0.0,Baixo
2026-05-11,03:00:00,Imbiribeira,0.0,1.17,1.17,0.0,Baixo
2026-05-11,03:00:00,Torreão,0.0,1.17,1.17,0.0,Baixo
2026-05-11,02:00:00,Campina do Barreto,0.0,1.32,1.32,0.0,Baixo
2026-05-11,02:00:00,Dois Irmãos,0.0,1.32,1.32,0.0,Baixo
2026-05-11,02:00:00,Imbiribeira,0.0,1.32,1.32,0.0,Baixo
2026-05-11,02:00:00,Torreão,,1.32,1.32,0.0,Baixo
2026-05-11,01:00:00,Campina do Barreto,0.0,1.47,1.47,0.0,Baixo
2026-05-11,01:00:00,Dois Irmãos,0.0,1.47,1.47,0.0,Baixo
2026-05-11,01:00:00,Imbiribeira,0.0,1.47,1.47,0.0,Baixo
2026-05-11,01:00:00,Torreão,0.0,1.47,1.47,0.0,Baixo
2026-05-11,00:00:00,Campina do Barreto,0.0,1.62,1.62,0.0,Baixo
2026-05-11,00:00:00,Dois Irmãos,0.0,1.62,1.62,0.0,Baixo
2026-05-11,00:00:00,Imbiribeira,0.0,1.62,1.62,0.0,Baixo
2026-05-11,00:00:00,Torreão,0.0,1.62,1.62,0.0,Baixo
2026-05-10,23:00:00,Campina do Barreto,0.0,1.73,1.73,0.0,Baixo
2026-05-10,23:00:00,Dois Irmãos,0.0,1.73,1.73,0.0,Baixo
2026-05-10,23:00:00,Imbiribeira,0.0,1.73,1.73,0.0,Baixo
2026-05-10,23:00:00,Torreão,0.0,1.73,1.73,0.0,Baixo
2026-05-10,22:00:00,Campina do Barreto,,1.57,1.57,0.0,Baixo
2026-05-10,22:00:00,Dois Irmãos,,1.57,1.57,0.0,Baixo
2026-05-10,22:00:00,Imbiribeira,0.0,1.57,1.57,0.0,Baixo
2026-05-10,22:00:00,Torreão,,1.57,1.57,0.0,Baixo
2026-05-10,21:00:00,Campina do Barreto,,1.42,1.42,0.0,Baixo
2026-05-10,21:00:00,Dois Irmãos,0.0,1.42,1.42,0.0,Baixo
2026-05-10,21:00:00,Imbiribeira,,1.42,1.42,0.0,Baixo
2026-05-10,21:00:00,Torreão,0.0,1.42,1.42,0.0,Baixo
2026-05-10,20:00:00,Campina do Barreto,0.0,1.27,1.27,0.0,Baixo
2026-05-10,20:00:00,Dois Irmãos,0.0,1.27,1.27,0.0,Baixo
2026-05-10,20:00:00,Imbiribeira,0.0,1.27,1.27,0.0,Baixo
2026-05-10,20:00:00,Torreão,0.0,1.27,1.27,0.0,Baixo
2026-05-10,19:00:00,Campina do Barreto,0.0,1.11,1.11,0.0,Baixo
2026-05-10,19:00:00,Dois Irmãos,0.0,1.11,1.11,0.0,Baixo
2026-05-10,19:00:00,Imbiribeira,0.0,1.11,1.11,0.0,Baixo
2026-05-10,19:00:00,Torreão,0.0,1.11,1.11,0.0,Baixo
2026-05-10,18:00:00,Campina do Barreto,0.0,0.96,1.0,0.0,Baixo
2026-05-10,18:00:00,Dois Irmãos,0.0,0.96,1.0,0.0,Baixo
2026-05-10,18:00:00,Imbiribeira,0.0,0.96,1.0,0.0,Baixo
2026-05-10,18:00:00,Torreão,0.0,0.96,1.0,0.0,Baixo
2026-05-10,17:00:00,Campina do Barreto,0.0,0.8,1.0,0.0,Baixo
2026-05-10,17:00:00,Dois Irmãos,0.0,0.8,1.0,0.0,Baixo
2026-05-10,17:00:00,Imbiribeira,0.0,0.8,1.0,0.0,Baixo
2026-05-10,17:00:00,Torreão,0.0,0.8,1.0,0.0,Baixo
2026-05-10,16:00:00,Campina do Barreto,0.0,0.84,1.0,0.0,Baixo
2026-05-10,16:00:00,Dois Irmãos,0.0,0.84,1.0,0.0,Baixo
2026-05-10,16:00:00,Imbiribeira,0.0,0.84,1.0,0.0,Baixo
2026-05-10,16:00:00,Torreão,0.0,0.84,1.0,0.0,Baixo
2026-05-10,15:00:00,Campina do Barreto,0.0,1.0,1.0,0.0,Baixo
2026-05-10,15:00:00,Dois Irmãos,0.0,1.0,1.0,0.0,Baixo
